HEADER,  dgeba.mol  read w/ mol2lmp > atom_typing v1.7 / 4 November 2023 w/PCFF-IFF atom-types > all2lmp: v1.14 / 18 December 2023  Class: r > cell_builder version: v1.3 / 11 December 2023

1170 atoms

4 atom types

-40.0000000000   40.0000000000   xlo  xhi  
-40.0000000000   40.0000000000   ylo  yhi  
-40.0000000000   40.0000000000   zlo  zhi  

Masses

 1   12.00000  # C
 2   1.00800   # H
 3   14.00000  # N
 4   15.99900  # O

Atoms # charge

 101   2   0.000000   14.112503816    -34.329324698   12.061382178   0  0  0  # H/H
 102   2   0.000000   14.060099997    -33.143634613   10.672375720   0  0  0  # H/H
 103   2   0.000000   12.360780483    -30.831938991   14.071443839   0  0  0  # H/H
 104   2   0.000000   13.829653719    -29.393681169   15.330568633   0  0  0  # H/H
 105   2   0.000000   17.164673827    -31.202396362   13.471072816   0  0  0  # H/H
 106   2   0.000000   15.719938089    -32.623909380   12.226423959   0  0  0  # H/H
 107   2   0.000000   17.449488941    -29.084344788   14.688718349   0  0  0  # H/H
 108   2   0.000000   16.051461028    -28.309694253   15.446297390   0  0  0  # H/H
 109   2   0.000000   15.252212616    -29.094588848   17.640004316   0  0  0  # H/H
 110   2   0.000000   15.805325387    -30.172984559   19.723723351   0  0  0  # H/H
 111   2   0.000000   19.095511061    -32.065583857   17.855024253   0  0  0  # H/H
 112   2   0.000000   18.545645444    -30.998624795   15.801450850   0  0  0  # H/H
 113   2   0.000000   18.707497248    -33.517342040   19.651492964   0  0  0  # H/H
 114   2   0.000000   19.765943819    -32.095908762   20.095551793   0  0  0  # H/H
 115   2   0.000000   18.003274342    -33.767576977   22.113687624   0  0  0  # H/H
 116   2   0.000000   19.655964173    -32.847903212   23.746879747   0  0  0  # H/H
 117   2   0.000000   20.479763165    -31.872352276   22.386662759   0  0  0  # H/H
 118   1   0.000000   -30.884165280   -32.777358841   32.867351776   0  0  0  # C/C
 119   1   0.000000   -32.222700910   -32.947093321   32.976016461   0  0  0  # C/C
 120   1   0.000000   -33.074553365   -32.243280596   32.198811093   0  0  0  # C/C
 121   1   0.000000   -32.535932326   -31.374881782   31.321102681   0  0  0  # C/C
 122   1   0.000000   -31.217387677   -31.172333187   31.177208400   0  0  0  # C/C
 123   1   0.000000   -30.401210364   -31.892310714   31.969301459   0  0  0  # C/C
 124   1   0.000000   -30.663858892   -30.176821873   30.167597366   0  0  0  # C/C
 125   1   0.000000   -31.666101641   -29.397516131   29.303871170   0  0  0  # C/C
 126   1   0.000000   -34.602072425   -32.292789064   32.172495078   0  0  0  # C/C
 127   1   0.000000   -35.439843876   -33.202122868   33.077473022   0  0  0  # C/C
 128   1   0.000000   -29.879315628   -33.544068784   33.717934918   0  0  0  # C/C
 129   3   0.000000   -29.146998208   -31.724343986   31.858322292   0  0  0  # N/N
 130   3   0.000000   -32.657667925   -33.782839001   33.824971156   0  0  0  # N/N
 131   2   0.000000   -33.229786061   -30.801458336   30.687892767   0  0  0  # H/H
 132   2   0.000000   -30.050183735   -29.426174417   30.723065393   0  0  0  # H/H
 133   2   0.000000   -29.986158598   -30.729974020   29.472406260   0  0  0  # H/H
 134   2   0.000000   -31.132103983   -28.706575569   28.610787927   0  0  0  # H/H
 135   2   0.000000   -32.279844615   -30.076780618   28.668921527   0  0  0  # H/H
 136   2   0.000000   -32.344039013   -28.767818017   29.924452499   0  0  0  # H/H
 137   2   0.000000   -34.959020878   -31.249870161   32.364491360   0  0  0  # H/H
 138   2   0.000000   -34.895641466   -32.544442816   31.122537771   0  0  0  # H/H
 139   2   0.000000   -36.526532563   -33.058469948   32.872270449   0  0  0  # H/H
 140   2   0.000000   -35.235051799   -34.280669303   32.888693330   0  0  0  # H/H
 141   2   0.000000   -35.299851790   -32.959903657   34.155739134   0  0  0  # H/H
 142   2   0.000000   -30.289085442   -34.266193378   34.450155342   0  0  0  # H/H
 143   2   0.000000   -29.202752674   -34.143658691   33.066617505   0  0  0  # H/H
 144   2   0.000000   -29.266517803   -32.835519314   34.321149461   0  0  0  # H/H
 145   2   0.000000   -28.461490363   -32.255056651   32.446434588   0  0  0  # H/H
 146   2   0.000000   -28.743187168   -31.044811569   31.170490599   0  0  0  # H/H
 147   2   0.000000   -33.669045172   -33.975913517   33.974659314   0  0  0  # H/H
 148   2   0.000000   -32.037898358   -34.348949868   34.446777902   0  0  0  # H/H
 149   4   0.000000    4.669413738     5.853313231    30.591697735   0  0  0  # O/O
 150   1   0.000000    5.216293171     4.519429769    30.050547389   0  0  0  # C/C
 151   1   0.000000    3.957745862     4.921493778    29.593825959   0  0  0  # C/C
 152   1   0.000000    2.704094123     4.355893016    30.252765944   0  0  0  # C/C
 153   4   0.000000    2.154339294     3.353422491    29.422679392   0  0  0  # O/O
 154   1   0.000000    1.004648732     2.711992876    29.816962337   0  0  0  # C/C
 155   1   0.000000    0.520726769     1.720986655    29.043027842   0  0  0  # C/C
 156   1   0.000000   -0.591840704     1.038661736    29.352281966   0  0  0  # C/C
 157   1   0.000000   -1.281955188     1.321980065    30.468923459   0  0  0  # C/C
 158   1   0.000000   -0.811605955     2.302185272    31.257634934   0  0  0  # C/C
 159   1   0.000000    0.303405144     2.977833146    30.937509021   0  0  0  # C/C
 160   1   0.000000   -2.532354169     0.553580164    30.832442611   0  0  0  # C/C
